-1.95	-2	0.000408712
-1.95	-1.95	0.000497956
-1.95	-1.9	0.00060366
-1.95	-1.85	0.000728153
-1.95	-1.8	0.00087394
-1.95	-1.75	0.00104368
-1.95	-1.7	0.00124018
-1.95	-1.65	0.00146632
-1.95	-1.6	0.00172505
-1.95	-1.55	0.00201931
-1.95	-1.5	0.00235198
-1.95	-1.45	0.00272578
-1.95	-1.4	0.00314325
-1.95	-1.35	0.00360657
-1.95	-1.3	0.00411754
-1.95	-1.25	0.00467746
-1.95	-1.2	0.00528703
-1.95	-1.15	0.00594622
-1.95	-1.1	0.00665425
-1.95	-1.05	0.00740945
-1.95	-1	0.0082092
-1.95	-0.95	0.00904992
-1.95	-0.9	0.00992697
-1.95	-0.85	0.0108347
-1.95	-0.8	0.0117665
-1.95	-0.75	0.0127147
-1.95	-0.7	0.0136707
-1.95	-0.65	0.0146253
-1.95	-0.6	0.0155686
-1.95	-0.55	0.01649
-1.95	-0.5	0.0173789
-1.95	-0.45	0.0182243
-1.95	-0.4	0.0190155
-1.95	-0.35	0.0197421
-1.95	-0.3	0.0203943
-1.95	-0.25	0.0209629
-1.95	-0.2	0.0214399
-1.95	-0.15	0.0218184
-1.95	-0.1	0.0220929
-1.95	-0.05	0.0222592
-1.95	0	0.0223149
-1.95	0.05	0.0222592
-1.95	0.1	0.0220929
-1.95	0.15	0.0218184
-1.95	0.2	0.0214399
-1.95	0.25	0.0209629
-1.95	0.3	0.0203943
-1.95	0.35	0.0197421
-1.95	0.4	0.0190155
-1.95	0.45	0.0182243
-1.95	0.5	0.0173789
-1.95	0.55	0.01649
-1.95	0.6	0.0155686
-1.95	0.65	0.0146253
-1.95	0.7	0.0136707
-1.95	0.75	0.0127147
-1.95	0.8	0.0117665
-1.95	0.85	0.0108347
-1.95	0.9	0.00992697
-1.95	0.95	0.00904992
-1.95	1	0.0082092
-1.95	1.05	0.00740945
-1.95	1.1	0.00665425
-1.95	1.15	0.00594622
-1.95	1.2	0.00528703
-1.95	1.25	0.00467746
-1.95	1.3	0.00411754
-1.95	1.35	0.00360657
-1.95	1.4	0.00314325
-1.95	1.45	0.00272578
-1.95	1.5	0.00235198
-1.95	1.55	0.00201931
-1.95	1.6	0.00172505
-1.95	1.65	0.00146632
-1.95	1.7	0.00124018
-1.95	1.75	0.00104368
-1.95	1.8	0.00087394
-1.95	1.85	0.000728153
-1.95	1.9	0.00060366
-1.95	1.95	0.000497956
-1.95	2	0.000408712
-1.9	-2	0.000495472
-1.9	-1.95	0.00060366
-1.9	-1.9	0.000731803
-1.9	-1.85	0.000882723
-1.9	-1.8	0.00105946
-1.9	-1.75	0.00126523
-1.9	-1.7	0.00150344
-1.9	-1.65	0.00177759
-1.9	-1.6	0.00209124
-1.9	-1.55	0.00244796
-1.9	-1.5	0.00285125
-1.9	-1.45	0.0033044
-1.9	-1.4	0.00381048
-1.9	-1.35	0.00437215
-1.9	-1.3	0.0049916
-1.9	-1.25	0.00567038
-1.9	-1.2	0.00640934
-1.9	-1.15	0.00720846
-1.9	-1.1	0.00806679
-1.9	-1.05	0.0089823
-1.9	-1	0.00995182
-1.9	-0.95	0.010971
-1.9	-0.9	0.0120342
-1.9	-0.85	0.0131347
-1.9	-0.8	0.0142642
-1.9	-0.75	0.0154137
-1.9	-0.7	0.0165727
-1.9	-0.65	0.01773
-1.9	-0.6	0.0188734
-1.9	-0.55	0.0199905
-1.9	-0.5	0.021068
-1.9	-0.45	0.0220929
-1.9	-0.4	0.0230521
-1.9	-0.35	0.0239329
-1.9	-0.3	0.0247235
-1.9	-0.25	0.0254129
-1.9	-0.2	0.0259911
-1.9	-0.15	0.02645
-1.9	-0.1	0.0267827
-1.9	-0.05	0.0269843
-1.9	0	0.0270519
-1.9	0.05	0.0269843
-1.9	0.1	0.0267827
-1.9	0.15	0.02645
-1.9	0.2	0.0259911
-1.9	0.25	0.0254129
-1.9	0.3	0.0247235
-1.9	0.35	0.0239329
-1.9	0.4	0.0230521
-1.9	0.45	0.0220929
-1.9	0.5	0.021068
-1.9	0.55	0.0199905
-1.9	0.6	0.0188734
-1.9	0.65	0.01773
-1.9	0.7	0.0165727
-1.9	0.75	0.0154137
-1.9	0.8	0.0142642
-1.9	0.85	0.0131347
-1.9	0.9	0.0120342
-1.9	0.95	0.010971
-1.9	1	0.00995182
-1.9	1.05	0.0089823
-1.9	1.1	0.00806679
-1.9	1.15	0.00720846
-1.9	1.2	0.00640934
-1.9	1.25	0.00567038
-1.9	1.3	0.0049916
-1.9	1.35	0.00437215
-1.9	1.4	0.00381048
-1.9	1.45	0.0033044
-1.9	1.5	0.00285125
-1.9	1.55	0.00244796
-1.9	1.6	0.00209124
-1.9	1.65	0.00177759
-1.9	1.7	0.00150344
-1.9	1.75	0.00126523
-1.9	1.8	0.00105946
-1.9	1.85	0.000882723
-1.9	1.9	0.000731803
-1.9	1.95	0.00060366
-1.9	2	0.000495472
-1.85	-2	0.000597654
-1.85	-1.95	0.000728153
-1.85	-1.9	0.000882723
-1.85	-1.85	0.00106477
-1.85	-1.8	0.00127795
-1.85	-1.75	0.00152616
-1.85	-1.7	0.00181349
-1.85	-1.65	0.00214418
-1.85	-1.6	0.00252251
-1.85	-1.55	0.00295281
-1.85	-1.5	0.00343926
-1.85	-1.45	0.00398587
-1.85	-1.4	0.00459632
-1.85	-1.35	0.00527382
-1.85	-1.3	0.00602101
-1.85	-1.25	0.00683978
-1.85	-1.2	0.00773114
-1.85	-1.15	0.00869507
-1.85	-1.1	0.00973041
-1.85	-1.05	0.0108347
-1.85	-1	0.0120042
-1.85	-0.95	0.0132336
-1.85	-0.9	0.0145161
-1.85	-0.85	0.0158434
-1.85	-0.8	0.017206
-1.85	-0.75	0.0185925
-1.85	-0.7	0.0199905
-1.85	-0.65	0.0213864
-1.85	-0.6	0.0227657
-1.85	-0.55	0.0241131
-1.85	-0.5	0.0254129
-1.85	-0.45	0.0266491
-1.85	-0.4	0.0278061
-1.85	-0.35	0.0288686
-1.85	-0.3	0.0298223
-1.85	-0.25	0.0306538
-1.85	-0.2	0.0313513
-1.85	-0.15	0.0319048
-1.85	-0.1	0.0323061
-1.85	-0.05	0.0325493
-1.85	0	0.0326308
-1.85	0.05	0.0325493
-1.85	0.1	0.0323061
-1.85	0.15	0.0319048
-1.85	0.2	0.0313513
-1.85	0.25	0.0306538
-1.85	0.3	0.0298223
-1.85	0.35	0.0288686
-1.85	0.4	0.0278061
-1.85	0.45	0.0266491
-1.85	0.5	0.0254129
-1.85	0.55	0.0241131
-1.85	0.6	0.0227657
-1.85	0.65	0.0213864
-1.85	0.7	0.0199905
-1.85	0.75	0.0185925
-1.85	0.8	0.017206
-1.85	0.85	0.0158434
-1.85	0.9	0.0145161
-1.85	0.95	0.0132336
-1.85	1	0.0120042
-1.85	1.05	0.0108347
-1.85	1.1	0.00973041
-1.85	1.15	0.00869507
-1.85	1.2	0.00773114
-1.85	1.25	0.00683978
-1.85	1.3	0.00602101
-1.85	1.35	0.00527382
-1.85	1.4	0.00459632
-1.85	1.45	0.00398587
-1.85	1.5	0.00343926
-1.85	1.55	0.00295281
-1.85	1.6	0.00252251
-1.85	1.65	0.00214418
-1.85	1.7	0.00181349
-1.85	1.75	0.00152616
-1.85	1.8	0.00127795
-1.85	1.85	0.00106477
-1.85	1.9	0.000882723
-1.85	1.95	0.000728153
-1.85	2	0.000597654
-1.8	-2	0.000717312
-1.8	-1.95	0.00087394
-1.8	-1.9	0.00105946
-1.8	-1.85	0.00127795
-1.8	-1.8	0.00153381
-1.8	-1.75	0.00183172
-1.8	-1.7	0.00217658
-1.8	-1.65	0.00257347
-1.8	-1.6	0.00302756
-1.8	-1.55	0.003544
-1.8	-1.5	0.00412785
-1.8	-1.45	0.0047839
-1.8	-1.4	0.00551657
-1.8	-1.35	0.00632972
-1.8	-1.3	0.00722651
-1.8	-1.25	0.0082092
-1.8	-1.2	0.00927902
-1.8	-1.15	0.0104359
-1.8	-1.1	0.0116786
-1.8	-1.05	0.013004
-1.8	-1	0.0144076
-1.8	-0.95	0.0158831
-1.8	-0.9	0.0174224
-1.8	-0.85	0.0190155
-1.8	-0.8	0.0206508
-1.8	-0.75	0.0223149
-1.8	-0.7	0.0239928
-1.8	-0.65	0.0256683
-1.8	-0.6	0.0273237
-1.8	-0.55	0.0289409
-1.8	-0.5	0.0305009
-1.8	-0.45	0.0319846
-1.8	-0.4	0.0333733
-1.8	-0.35	0.0346485
-1.8	-0.3	0.0357931
-1.8	-0.25	0.0367911
-1.8	-0.2	0.0376283
-1.8	-0.15	0.0382926
-1.8	-0.1	0.0387742
-1.8	-0.05	0.0390661
-1.8	0	0.0391639
-1.8	0.05	0.0390661
-1.8	0.1	0.0387742
-1.8	0.15	0.0382926
-1.8	0.2	0.0376283
-1.8	0.25	0.0367911
-1.8	0.3	0.0357931
-1.8	0.35	0.0346485
-1.8	0.4	0.0333733
-1.8	0.45	0.0319846
-1.8	0.5	0.0305009
-1.8	0.55	0.0289409
-1.8	0.6	0.0273237
-1.8	0.65	0.0256683
-1.8	0.7	0.0239928
-1.8	0.75	0.0223149
-1.8	0.8	0.0206508
-1.8	0.85	0.0190155
-1.8	0.9	0.0174224
-1.8	0.95	0.0158831
-1.8	1	0.0144076
-1.8	1.05	0.013004
-1.8	1.1	0.0116786
-1.8	1.15	0.0104359
-1.8	1.2	0.00927902
-1.8	1.25	0.0082092
-1.8	1.3	0.00722651
-1.8	1.35	0.00632972
-1.8	1.4	0.00551657
-1.8	1.45	0.0047839
-1.8	1.5	0.00412785
-1.8	1.55	0.003544
-1.8	1.6	0.00302756
-1.8	1.65	0.00257347
-1.8	1.7	0.00217658
-1.8	1.75	0.00183172
-1.8	1.8	0.00153381
-1.8	1.85	0.00127795
-1.8	1.9	0.00105946
-1.8	1.95	0.00087394
-1.8	2	0.000717312
-1.75	-2	0.000856634
-1.75	-1.95	0.00104368
-1.75	-1.9	0.00126523
-1.75	-1.85	0.00152616
-1.75	-1.8	0.00183172
-1.75	-1.75	0.00218749
-1.75	-1.7	0.00259934
-1.75	-1.65	0.00307331
-1.75	-1.6	0.00361559
-1.75	-1.55	0.00423234
-1.75	-1.5	0.00492959
-1.75	-1.45	0.00571307
-1.75	-1.4	0.00658804
-1.75	-1.35	0.00755913
-1.75	-1.3	0.0086301
-1.75	-1.25	0.00980366
-1.75	-1.2	0.0110813
-1.75	-1.15	0.0124629
-1.75	-1.1	0.0139469
-1.75	-1.05	0.0155297
-1.75	-1	0.017206
-1.75	-0.95	0.018968
-1.75	-0.9	0.0208063
-1.75	-0.85	0.0227089
-1.75	-0.8	0.0246618
-1.75	-0.75	0.0266491
-1.75	-0.7	0.0286529
-1.75	-0.65	0.0306538
-1.75	-0.6	0.0326308
-1.75	-0.55	0.034562
-1.75	-0.5	0.036425
-1.75	-0.45	0.0381969
-1.75	-0.4	0.0398553
-1.75	-0.35	0.0413783
-1.75	-0.3	0.0427451
-1.75	-0.25	0.0439369
-1.75	-0.2	0.0449367
-1.75	-0.15	0.04573
-1.75	-0.1	0.0463053
-1.75	-0.05	0.0466539
-1.75	0	0.0467706
-1.75	0.05	0.0466539
-1.75	0.1	0.0463053
-1.75	0.15	0.04573
-1.75	0.2	0.0449367
-1.75	0.25	0.0439369
-1.75	0.3	0.0427451
-1.75	0.35	0.0413783
-1.75	0.4	0.0398553
-1.75	0.45	0.0381969
-1.75	0.5	0.036425
-1.75	0.55	0.034562
-1.75	0.6	0.0326308
-1.75	0.65	0.0306538
-1.75	0.7	0.0286529
-1.75	0.75	0.0266491
-1.75	0.8	0.0246618
-1.75	0.85	0.0227089
-1.75	0.9	0.0208063
-1.75	0.95	0.018968
-1.75	1	0.017206
-1.75	1.05	0.0155297
-1.75	1.1	0.0139469
-1.75	1.15	0.0124629
-1.75	1.2	0.0110813
-1.75	1.25	0.00980366
-1.75	1.3	0.0086301
-1.75	1.35	0.00755913
-1.75	1.4	0.00658804
-1.75	1.45	0.00571307
-1.75	1.5	0.00492959
-1.75	1.55	0.00423234
-1.75	1.6	0.00361559
-1.75	1.65	0.00307331
-1.75	1.7	0.00259934
-1.75	1.75	0.00218749
-1.75	1.8	0.00183172
-1.75	1.85	0.00152616
-1.75	1.9	0.00126523
-1.75	1.95	0.00104368
-1.75	2	0.000856634
-1.7	-2	0.00101791
-1.7	-1.95	0.00124018
-1.7	-1.9	0.00150344
-1.7	-1.85	0.00181349
-1.7	-1.8	0.00217658
-1.7	-1.75	0.00259934
-1.7	-1.7	0.00308872
-1.7	-1.65	0.00365193
-1.7	-1.6	0.00429631
-1.7	-1.55	0.00502917
-1.7	-1.5	0.00585769
-1.7	-1.45	0.00678867
-1.7	-1.4	0.00782838
-1.7	-1.35	0.0089823
-1.7	-1.3	0.0102549
-1.7	-1.25	0.0116494
-1.7	-1.2	0.0131676
-1.7	-1.15	0.0148093
-1.7	-1.1	0.0165727
-1.7	-1.05	0.0184535
-1.7	-1	0.0204454
-1.7	-0.95	0.0225392
-1.7	-0.9	0.0247235
-1.7	-0.85	0.0269843
-1.7	-0.8	0.0293049
-1.7	-0.75	0.0316664
-1.7	-0.7	0.0340475
-1.7	-0.65	0.036425
-1.7	-0.6	0.0387742
-1.7	-0.55	0.0410691
-1.7	-0.5	0.0432828
-1.7	-0.45	0.0453884
-1.7	-0.4	0.0473589
-1.7	-0.35	0.0491686
-1.7	-0.3	0.0507928
-1.7	-0.25	0.052209
-1.7	-0.2	0.0533971
-1.7	-0.15	0.0543397
-1.7	-0.1	0.0550232
-1.7	-0.05	0.0554375
-1.7	0	0.0555762
-1.7	0.05	0.0554375
-1.7	0.1	0.0550232
-1.7	0.15	0.0543397
-1.7	0.2	0.0533971
-1.7	0.25	0.052209
-1.7	0.3	0.0507928
-1.7	0.35	0.0491686
-1.7	0.4	0.0473589
-1.7	0.45	0.0453884
-1.7	0.5	0.0432828
-1.7	0.55	0.0410691
-1.7	0.6	0.0387742
-1.7	0.65	0.036425
-1.7	0.7	0.0340475
-1.7	0.75	0.0316664
-1.7	0.8	0.0293049
-1.7	0.85	0.0269843
-1.7	0.9	0.0247235
-1.7	0.95	0.0225392
-1.7	1	0.0204454
-1.7	1.05	0.0184535
-1.7	1.1	0.0165727
-1.7	1.15	0.0148093
-1.7	1.2	0.0131676
-1.7	1.25	0.0116494
-1.7	1.3	0.0102549
-1.7	1.35	0.0089823
-1.7	1.4	0.00782838
-1.7	1.45	0.00678867
-1.7	1.5	0.00585769
-1.7	1.55	0.00502917
-1.7	1.6	0.00429631
-1.7	1.65	0.00365193
-1.7	1.7	0.00308872
-1.7	1.75	0.00259934
-1.7	1.8	0.00217658
-1.7	1.85	0.00181349
-1.7	1.9	0.00150344
-1.7	1.95	0.00124018
-1.7	2	0.00101791
-1.65	-2	0.00120353
-1.65	-1.95	0.00146632
-1.65	-1.9	0.00177759
-1.65	-1.85	0.00214418
-1.65	-1.8	0.00257347
-1.65	-1.75	0.00307331
-1.65	-1.7	0.00365193
-1.65	-1.65	0.00431784
-1.65	-1.6	0.00507972
-1.65	-1.55	0.00594622
-1.65	-1.5	0.00692581
-1.65	-1.45	0.00802656
-1.65	-1.4	0.00925585
-1.65	-1.35	0.0106202
-1.65	-1.3	0.0121248
-1.65	-1.25	0.0137736
-1.65	-1.2	0.0155686
-1.65	-1.15	0.0175097
-1.65	-1.1	0.0195946
-1.65	-1.05	0.0218184
-1.65	-1	0.0241735
-1.65	-0.95	0.0266491
-1.65	-0.9	0.0292318
-1.65	-0.85	0.0319048
-1.65	-0.8	0.0346485
-1.65	-0.75	0.0374406
-1.65	-0.7	0.0402559
-1.65	-0.65	0.0430669
-1.65	-0.6	0.0458445
-1.65	-0.55	0.0485578
-1.65	-0.5	0.0511752
-1.65	-0.45	0.0536647
-1.65	-0.4	0.0559946
-1.65	-0.35	0.0581343
-1.65	-0.3	0.0600547
-1.65	-0.25	0.0617291
-1.65	-0.2	0.0631338
-1.65	-0.15	0.0642483
-1.65	-0.1	0.0650565
-1.65	-0.05	0.0655462
-1.65	0	0.0657103
-1.65	0.05	0.0655462
-1.65	0.1	0.0650565
-1.65	0.15	0.0642483
-1.65	0.2	0.0631338
-1.65	0.25	0.0617291
-1.65	0.3	0.0600547
-1.65	0.35	0.0581343
-1.65	0.4	0.0559946
-1.65	0.45	0.0536647
-1.65	0.5	0.0511752
-1.65	0.55	0.0485578
-1.65	0.6	0.0458445
-1.65	0.65	0.0430669
-1.65	0.7	0.0402559
-1.65	0.75	0.0374406
-1.65	0.8	0.0346485
-1.65	0.85	0.0319048
-1.65	0.9	0.0292318
-1.65	0.95	0.0266491
-1.65	1	0.0241735
-1.65	1.05	0.0218184
-1.65	1.1	0.0195946
-1.65	1.15	0.0175097
-1.65	1.2	0.0155686
-1.65	1.25	0.0137736
-1.65	1.3	0.0121248
-1.65	1.35	0.0106202
-1.65	1.4	0.00925585
-1.65	1.45	0.00802656
-1.65	1.5	0.00692581
-1.65	1.55	0.00594622
-1.65	1.6	0.00507972
-1.65	1.65	0.00431784
-1.65	1.7	0.00365193
-1.65	1.75	0.00307331
-1.65	1.8	0.00257347
-1.65	1.85	0.00214418
-1.65	1.9	0.00177759
-1.65	1.95	0.00146632
-1.65	2	0.00120353
-1.6	-2	0.00141589
-1.6	-1.95	0.00172505
-1.6	-1.9	0.00209124
-1.6	-1.85	0.00252251
-1.6	-1.8	0.00302756
-1.6	-1.75	0.00361559
-1.6	-1.7	0.00429631
-1.6	-1.65	0.00507972
-1.6	-1.6	0.00597603
-1.6	-1.55	0.00699542
-1.6	-1.5	0.00814786
-1.6	-1.45	0.00944283
-1.6	-1.4	0.010889
-1.6	-1.35	0.0124941
-1.6	-1.3	0.0142642
-1.6	-1.25	0.016204
-1.6	-1.2	0.0183156
-1.6	-1.15	0.0205993
-1.6	-1.1	0.0230521
-1.6	-1.05	0.0256683
-1.6	-1	0.0284388
-1.6	-0.95	0.0313513
-1.6	-0.9	0.0343896
-1.6	-0.85	0.0375343
-1.6	-0.8	0.0407622
-1.6	-0.75	0.0440469
-1.6	-0.7	0.0473589
-1.6	-0.65	0.050666
-1.6	-0.6	0.0539337
-1.6	-0.55	0.0571258
-1.6	-0.5	0.060205
-1.6	-0.45	0.0631338
-1.6	-0.4	0.0658748
-1.6	-0.35	0.068392
-1.6	-0.3	0.0706512
-1.6	-0.25	0.0726211
-1.6	-0.2	0.0742736
-1.6	-0.15	0.0755848
-1.6	-0.1	0.0765356
-1.6	-0.05	0.0771117
-1.6	0	0.0773048
-1.6	0.05	0.0771117
-1.6	0.1	0.0765356
-1.6	0.15	0.0755848
-1.6	0.2	0.0742736
-1.6	0.25	0.0726211
-1.6	0.3	0.0706512
-1.6	0.35	0.068392
-1.6	0.4	0.0658748
-1.6	0.45	0.0631338
-1.6	0.5	0.060205
-1.6	0.55	0.0571258
-1.6	0.6	0.0539337
-1.6	0.65	0.050666
-1.6	0.7	0.0473589
-1.6	0.75	0.0440469
-1.6	0.8	0.0407622
-1.6	0.85	0.0375343
-1.6	0.9	0.0343896
-1.6	0.95	0.0313513
-1.6	1	0.0284388
-1.6	1.05	0.0256683
-1.6	1.1	0.0230521
-1.6	1.15	0.0205993
-1.6	1.2	0.0183156
-1.6	1.25	0.016204
-1.6	1.3	0.0142642
-1.6	1.35	0.0124941
-1.6	1.4	0.010889
-1.6	1.45	0.00944283
-1.6	1.5	0.00814786
-1.6	1.55	0.00699542
-1.6	1.6	0.00597603
-1.6	1.65	0.00507972
-1.6	1.7	0.00429631
-1.6	1.75	0.00361559
-1.6	1.8	0.00302756
-1.6	1.85	0.00252251
-1.6	1.9	0.00209124
-1.6	1.95	0.00172505
-1.6	2	0.00141589
-1.55	-2	0.00165741
-1.55	-1.95	0.00201931
-1.55	-1.9	0.00244796
-1.55	-1.85	0.00295281
-1.55	-1.8	0.003544
-1.55	-1.75	0.00423234
-1.55	-1.7	0.00502917
-1.55	-1.65	0.00594622
-1.55	-1.6	0.00699542
-1.55	-1.55	0.0081887
-1.55	-1.5	0.00953773
-1.55	-1.45	0.0110536
-1.55	-1.4	0.0127465
-1.55	-1.35	0.0146253
-1.55	-1.3	0.0166974
-1.55	-1.25	0.018968
-1.55	-1.2	0.0214399
-1.55	-1.15	0.0241131
-1.55	-1.1	0.0269843
-1.55	-1.05	0.0300468
-1.55	-1	0.03329
-1.55	-0.95	0.0366992
-1.55	-0.9	0.0402559
-1.55	-0.85	0.0439369
-1.55	-0.8	0.0477155
-1.55	-0.75	0.0515605
-1.55	-0.7	0.0554375
-1.55	-0.65	0.0593087
-1.55	-0.6	0.0631338
-1.55	-0.55	0.0668703
-1.55	-0.5	0.0704748
-1.55	-0.45	0.0739032
-1.55	-0.4	0.0771117
-1.55	-0.35	0.0800583
-1.55	-0.3	0.082703
-1.55	-0.25	0.0850089
-1.55	-0.2	0.0869432
-1.55	-0.15	0.0884781
-1.55	-0.1	0.0895911
-1.55	-0.05	0.0902655
-1.55	0	0.0904915
-1.55	0.05	0.0902655
-1.55	0.1	0.0895911
-1.55	0.15	0.0884781
-1.55	0.2	0.0869432
-1.55	0.25	0.0850089
-1.55	0.3	0.082703
-1.55	0.35	0.0800583
-1.55	0.4	0.0771117
-1.55	0.45	0.0739032
-1.55	0.5	0.0704748
-1.55	0.55	0.0668703
-1.55	0.6	0.0631338
-1.55	0.65	0.0593087
-1.55	0.7	0.0554375
-1.55	0.75	0.0515605
-1.55	0.8	0.0477155
-1.55	0.85	0.0439369
-1.55	0.9	0.0402559
-1.55	0.95	0.0366992
-1.55	1	0.03329
-1.55	1.05	0.0300468
-1.55	1.1	0.0269843
-1.55	1.15	0.0241131
-1.55	1.2	0.0214399
-1.55	1.25	0.018968
-1.55	1.3	0.0166974
-1.55	1.35	0.0146253
-1.55	1.4	0.0127465
-1.55	1.45	0.0110536
-1.55	1.5	0.00953773
-1.55	1.55	0.0081887
-1.55	1.6	0.00699542
-1.55	1.65	0.00594622
-1.55	1.7	0.00502917
-1.55	1.75	0.00423234
-1.55	1.8	0.003544
-1.55	1.85	0.00295281
-1.55	1.9	0.00244796
-1.55	1.95	0.00201931
-1.55	2	0.00165741
-1.5	-2	0.00193046
-1.5	-1.95	0.00235198
-1.5	-1.9	0.00285125
-1.5	-1.85	0.00343926
-1.5	-1.8	0.00412785
-1.5	-1.75	0.00492959
-1.5	-1.7	0.00585769
-1.5	-1.65	0.00692581
-1.5	-1.6	0.00814786
-1.5	-1.55	0.00953773
-1.5	-1.5	0.011109
-1.5	-1.45	0.0128746
-1.5	-1.4	0.0148464
-1.5	-1.35	0.0170348
-1.5	-1.3	0.0194482
-1.5	-1.25	0.0220929
-1.5	-1.2	0.024972
-1.5	-1.15	0.0280856
-1.5	-1.1	0.0314298
-1.5	-1.05	0.0349968
-1.5	-1	0.0387742
-1.5	-0.95	0.0427451
-1.5	-0.9	0.0468877
-1.5	-0.85	0.0511752
-1.5	-0.8	0.0555762
-1.5	-0.75	0.0600547
-1.5	-0.7	0.0645704
-1.5	-0.65	0.0690793
-1.5	-0.6	0.0735346
-1.5	-0.55	0.0778867
-1.5	-0.5	0.082085
-1.5	-0.45	0.0860781
-1.5	-0.4	0.0898153
-1.5	-0.35	0.0932473
-1.5	-0.3	0.0963277
-1.5	-0.25	0.0990134
-1.5	-0.2	0.101266
-1.5	-0.15	0.103054
-1.5	-0.1	0.104351
-1.5	-0.05	0.105136
-1.5	0	0.105399
-1.5	0.05	0.105136
-1.5	0.1	0.104351
-1.5	0.15	0.103054
-1.5	0.2	0.101266
-1.5	0.25	0.0990134
-1.5	0.3	0.0963277
-1.5	0.35	0.0932473
-1.5	0.4	0.0898153
-1.5	0.45	0.0860781
-1.5	0.5	0.082085
-1.5	0.55	0.0778867
-1.5	0.6	0.0735346
-1.5	0.65	0.0690793
-1.5	0.7	0.0645704
-1.5	0.75	0.0600547
-1.5	0.8	0.0555762
-1.5	0.85	0.0511752
-1.5	0.9	0.0468877
-1.5	0.95	0.0427451
-1.5	1	0.0387742
-1.5	1.05	0.0349968
-1.5	1.1	0.0314298
-1.5	1.15	0.0280856
-1.5	1.2	0.024972
-1.5	1.25	0.0220929
-1.5	1.3	0.0194482
-1.5	1.35	0.0170348
-1.5	1.4	0.0148464
-1.5	1.45	0.0128746
-1.5	1.5	0.011109
-1.5	1.55	0.00953773
-1.5	1.6	0.00814786
-1.5	1.65	0.00692581
-1.5	1.7	0.00585769
-1.5	1.75	0.00492959
-1.5	1.8	0.00412785
-1.5	1.85	0.00343926
-1.5	1.9	0.00285125
-1.5	1.95	0.00235198
-1.5	2	0.00193046
-1.45	-2	0.00223727
-1.45	-1.95	0.00272578
-1.45	-1.9	0.0033044
-1.45	-1.85	0.00398587
-1.45	-1.8	0.0047839
-1.45	-1.75	0.00571307
-1.45	-1.7	0.00678867
-1.45	-1.65	0.00802656
-1.45	-1.6	0.00944283
-1.45	-1.55	0.0110536
-1.45	-1.5	0.0128746
-1.45	-1.45	0.0149208
-1.45	-1.4	0.017206
-1.45	-1.35	0.0197421
-1.45	-1.3	0.0225392
-1.45	-1.25	0.0256042
-1.45	-1.2	0.0289409
-1.45	-1.15	0.0325493
-1.45	-1.1	0.036425
-1.45	-1.05	0.0405589
-1.45	-1	0.0449367
-1.45	-0.95	0.0495388
-1.45	-0.9	0.0543397
-1.45	-0.85	0.0593087
-1.45	-0.8	0.0644091
-1.45	-0.75	0.0695994
-1.45	-0.7	0.0748327
-1.45	-0.65	0.0800583
-1.45	-0.6	0.0852216
-1.45	-0.55	0.0902655
-1.45	-0.5	0.0951311
-1.45	-0.45	0.0997588
-1.45	-0.4	0.10409
