25	3.40961e-06	-2.20581e-21
50	4.04174e-06	1.15473e-20
100	-5.18291e-06	1.64273e-21
200	2.60586e-05	5.58446e-21
400	3.47908e-05	-4.53449e-21
800	3.5671e-05	-6.24196e-21
1600	1.26859e-05	3.85641e-20
